date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:33	172/172	---M--	200	added ('OK')	image/png	etag:%228c2899a20bddd7b6272050b15142f38e%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:33	606/606	---M--	200	added ('OK')	image/png	etag:%22705349155eec9ceb7c0281042ea2d8d4%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:34	322/322	---M--	200	added ('OK')	image/png	etag:%226a30daf9e1e8f09ece267ed041c394eb%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:34	637/637	---M--	200	added ('OK')	image/png	etag:%227b4f174af68d3a721595241fdbf06681%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:34	268/268	---M--	200	added ('OK')	image/png	etag:%228c691c59f4e81159c6d0064810e146ee%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:34	190/190	---M--	200	added ('OK')	image/png	etag:%226eae18b37734bdd476c2719148e6e33a%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:34	1097/1097	---M--	200	added ('OK')	image/gif	etag:%22a45c2acfc6ee89b5227a8424ca1e9666%22	http://cdn2.editmysite.com/images/util/general/blank.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/general/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:35	371/371	---M--	200	added ('OK')	image/gif	etag:%22d935f4acf56e0b83218bbdb5835e4e23%22	http://cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:35	354/354	---M--	200	added ('OK')	image/gif	etag:%22485d89b62f7af7f0ce9427bb9a636e7e%22	http://cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:35	1050/1050	---M--	200	added ('OK')	image/png	etag:%2259c14a66-41a%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:35	1809/1809	---M--	200	added ('OK')	image/png	etag:%2259c30617-711%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:36	2705/2705	---M--	200	added ('OK')	image/jpeg	etag:%22e8ea7fcf86cd3b4ed9a7697a20054c68%22	http://cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:36	1651/1651	---M--	200	added ('OK')	image/png	etag:%224ef74bd17d24ca2f9d5a5fad76b25960%22	http://cdn2.editmysite.com/images/common/magnifying-glass.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/magnifying-glass.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:36	1339/1339	---M--	200	added ('OK')	image/png	etag:%227f208cd1cc918ae5088070461c4a1b65%22	http://cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:36	1865/1865	---M--	200	added ('OK')	image/png	etag:%228df3aad1dd34b94e6e684306c27c73bb%22	http://cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:36	988/988	---M--	200	added ('OK')	image/png	etag:%22eb3b544026f61fb10103079670aa1bd6%22	http://cdn2.editmysite.com/images/common/search-pagination-bg.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/search-pagination-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:37	1011/1011	---M--	200	added ('OK')	image/png	etag:%22e2f97bb893ab9583b1ef723ac9fec14c%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/general/top-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:37	1002/1002	---M--	200	added ('OK')	image/png	etag:%226c61f0db734effc53567184a536108b6%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:37	1066/1066	---M--	200	added ('OK')	image/png	etag:%22c9ca62f45f84e46b40453efeaf5fd725%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:37	1067/1067	---M--	200	added ('OK')	image/png	etag:%22d0fab6032c5a56faa9b883c02384b9be%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:37	3621/3621	---M--	200	added ('OK')	image/png	etag:%2259c1b014-e25%22	http://cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:38	8838/8838	---M--	200	added ('OK')	image/png	etag:%2259c30617-2286%22	http://cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:38	454/454	---M--	200	added ('OK')	image/png	etag:%2259c30617-1c6%22	http://cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:38	909/909	---M--	200	added ('OK')	image/png	etag:%2259c1b014-38d%22	http://cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:38	714/714	---M--	200	added ('OK')	image/gif	etag:%229db7e11be99577dee73d85db978342f6%22	http://cdn2.editmysite.com/images/loading.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/loading.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:38	1291/1291	---M--	200	added ('OK')	image/png	etag:%2259c1b014-50b%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:39	2582/2582	---M--	200	added ('OK')	image/png	etag:%2259c1b014-a16%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:39	1902/1902	---M--	200	added ('OK')	image/png	etag:%22a526ca0bb15d0faf28ffb7c4f2d14373%22	http://cdn2.editmysite.com/images/site/checkout/paypal.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:39	3056/3056	---M--	200	added ('OK')	image/png	etag:%22edcde56e92107a1962f0890dcd2dd6f2%22	http://cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:39	5181/5181	---M--	200	added ('OK')	image/png	etag:%222742956466db14d50d858b3624f123b8%22	http://cdn2.editmysite.com/images/site/checkout/credit-cards.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:40	12168/12168	---M--	200	added ('OK')	image/png	etag:%221778dc531f5ed3e94d6e5661225d6173%22	http://cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:40	1145/1145	---M--	200	added ('OK')	image/png	etag:%22ba0b941a05576ff09c950b693da6afbc%22	http://cdn2.editmysite.com/images/site/checkout/print.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/print.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:40	1458/1458	---M--	200	added ('OK')	image/png	etag:%22c258b4a2a7fcca38b1ee83a249d1e801%22	http://cdn2.editmysite.com/images/site/checkout/print@2x.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/site/checkout/print@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:40	613/613	---M--	200	added ('OK')	image/png	etag:%222ca61b76e22053571dd8611e5aac4900%22	http://cdn2.editmysite.com/images/vendor/select2/select2.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/vendor/select2/select2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:41	1849/1849	---M--	200	added ('OK')	image/gif	etag:%227b9776076d5fceef4993b55c9383dedd%22	http://cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:41	845/845	---M--	200	added ('OK')	image/png	etag:%2249e3f006018662f60f1db2aec0b2cca9%22	http://cdn2.editmysite.com/images/vendor/select2/select2x2.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/vendor/select2/select2x2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:41	1427/1427	---M--	200	added ('OK')	image/png	etag:%227389472da097fca2bf68005668dc790e%22	http://cdn2.editmysite.com/images/util/spinner/spinner-dark.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/spinner/spinner-dark.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:42	1462/1462	---M--	200	added ('OK')	image/png	etag:%227d2f824c89c67c4f9760790942f0c7ac%22	http://cdn2.editmysite.com/images/util/spinner/spinner-light.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/spinner/spinner-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:42	4642/4642	---M--	200	added ('OK')	image/gif	etag:%22fefb6c4668bb0306bdafce4f2d60f31b%22	http://cdn2.editmysite.com/images/util/loading-white-w24.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/util/loading-white-w24.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:42	46/46	---M--	200	added ('OK')	image/gif	etag:%2265b4a2162b0f82abb91661fc20946b1d%22	http://cdn2.editmysite.com/images/common/form_input_bg.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/common/form_input_bg.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:42	341/341	---M--	200	added ('OK')	image/png	etag:%2259c30617-155%22	http://cdn2.editmysite.com/sprites/site/forms-s3786257308.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/forms-s3786257308.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:42	712/712	---M--	200	added ('OK')	image/png	etag:%2259cd7c1f-2c8%22	http://cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:43	43/43	---M--	200	added ('OK')	image/gif	etag:%22fc94fb0c3ed8a8f909dbc7630a0987ff%22	http://cdn2.editmysite.com/images/blank.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:43	2217/2217	---M--	200	added ('OK')	image/png	etag:%2259c1b014-8a9%22	http://cdn2.editmysite.com/sprites/site/footer-s48158ed9f7.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/footer-s48158ed9f7.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:43	5349/5349	---M--	200	added ('OK')	image/png	etag:%2259c1b014-14e5%22	http://cdn2.editmysite.com/sprites/site/footer/@2x-s398696b4d5.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/sprites/site/footer/@2x-s398696b4d5.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:43	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2237e24e0370847870c1c43ea9ce19b1f4%22	http://cdn2.editmysite.com/images/old/photoswipe/loader.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/photoswipe/loader.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:44	3431/3431	---M--	200	added ('OK')	image/gif	etag:%22ba74ee750dba610732a5160df3c37df1%22	http://cdn2.editmysite.com/images/old/photoswipe/error.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/photoswipe/error.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:44	3346/3346	---M--	200	added ('OK')	image/png	etag:%22fd9479c719fbb3057c383832be86906d%22	http://cdn2.editmysite.com/images/old/photoswipe/icons.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/photoswipe/icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:44	5445/5445	---M--	200	added ('OK')	image/png	etag:%22feaac34e0454adac63f34484d6aa2102%22	http://cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1493942303)
16:40:44	1362/1362	---M--	200	added ('OK')	image/png	etag:%22783d4031fe50c3d83c960911e1fbc705%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1493942303)
16:40:44	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22c6f1ad4957e50b83bb27691df8bc3f41%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1493942303)
16:40:45	43/43	---M--	200	added ('OK')	image/gif	etag:%22325472601571f31e1bf00674c368d335%22	http://cdn2.editmysite.com/images/old/fancybox/blank.gif	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/fancybox/blank.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1493942303)
16:40:45	923/923	---M--	200	added ('OK')	image/png	etag:%22d84e6be6a8595cbe395d2e0cf60ae249%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1493942303)
16:40:45	3844/3844	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259c1b014-f04%22	http://cdn2.editmysite.com/fonts/wSocial/wsocial.eot?ts=1505865539590	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/fonts/wSocial/wsocial62d5.eot	(from http://cdn2.editmysite.com/css/social-icons.css?buildtime=1493942303)
16:40:46	0/0	---M--	200	added ('OK')	text/css	etag:%221685107488%22	http://fast.fonts.net/t/1.css?apiType=css&projectid=b9a63dc3-765c-484e-bafe-ef372307f1b7?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/fast.fonts.net/t/1.7e2ef0.delayed	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:46	19629/19629	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228782e8ea5-4cad-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/17c55b27-e9ab-43cd-b948-d49f97480d68.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/17c55b27-e9ab-43cd-b948-d49f97480d68d41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:48	18637/18637	---M--	200	added ('OK')	font/woff2	etag:%2287481ae76-48cd-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/2e3f5cb9-101f-46cf-a7b3-dfaa58261e03.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/2e3f5cb9-101f-46cf-a7b3-dfaa58261e03d9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:48	65245/65245	---M--	200	added ('OK')	image/svg+xml	etag:%228782e8ea6-fedd-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/9fd4ea0c-b19a-4b21-9fdf-37045707dd78.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/9fd4ea0c-b19a-4b21-9fdf-37045707dd78.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:51	24664/24664	---M--	200	added ('OK')	font/woff	etag:%22877f6f0de-6058-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/fa19948e-5e38-4909-b31e-41acd170d6f2.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/fa19948e-5e38-4909-b31e-41acd170d6f2d9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:52	19845/19845	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228782e8ea3-4d85-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/8b498c39-fabe-4789-bb81-5e37c9ecddd3.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/8b498c39-fabe-4789-bb81-5e37c9ecddd3d41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:52	18773/18773	---M--	200	added ('OK')	font/woff2	etag:%228782e8ea4-4955-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/1c6c1881-23c9-4d6a-a018-759d1c9ded15.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/1c6c1881-23c9-4d6a-a018-759d1c9ded15d9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:53	67338/67338	---M--	200	added ('OK')	image/svg+xml	etag:%22877f6f0e6-1070a-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/3966f856-9dcf-48e7-88e7-7400f1b7d619.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/3966f856-9dcf-48e7-88e7-7400f1b7d619.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:57	25030/25030	---M--	200	added ('OK')	font/woff	etag:%22877f6f0df-61c6-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/f0d655c5-a88a-49ad-bb29-f3b5cca41731.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/f0d655c5-a88a-49ad-bb29-f3b5cca41731d9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:58	52269/52269	---M--	200	added ('OK')	font/ttf	etag:%228782e8ea8-cc2d-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/6de0ce4d-9278-467b-b96f-c1f5f0a4c375.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/6de0ce4d-9278-467b-b96f-c1f5f0a4c375d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:58	17581/17581	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228782e8ea2-44ad-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/e9167238-3b3f-4813-a04a-a384394eed42.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/e9167238-3b3f-4813-a04a-a384394eed42d41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:40:59	16561/16561	---M--	200	added ('OK')	font/woff2	etag:%22877f6f0e0-40b1-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/2cd55546-ec00-4af9-aeca-4a3cd186da53.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/2cd55546-ec00-4af9-aeca-4a3cd186da53d9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:00	68980/68980	---M--	200	added ('OK')	image/svg+xml	etag:%228788b500b-10d74-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/52a192b1-bea5-4b48-879f-107f009b666f.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/52a192b1-bea5-4b48-879f-107f009b666f.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:03	20710/20710	---M--	200	added ('OK')	font/woff	etag:%228782e8ea0-50e6-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/1e9892c0-6927-4412-9874-1b82801ba47a.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/1e9892c0-6927-4412-9874-1b82801ba47ad9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:04	52905/52905	---M--	200	added ('OK')	font/ttf	etag:%228782e8ea7-cea9-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/3a561c83-40d4-4868-8255-e8455eb009c4.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/3a561c83-40d4-4868-8255-e8455eb009c4d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:05	20000/20000	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22878447d3f-4e20-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/d1fddef1-d940-4904-8f6c-17e809462301.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/d1fddef1-d940-4904-8f6c-17e809462301d41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:05	39185/39185	---M--	200	added ('OK')	font/ttf	etag:%22878447d41-9911-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/46cf1067-688d-4aab-b0f7-bd942af6efd8.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/46cf1067-688d-4aab-b0f7-bd942af6efd8d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
